Battle of Loznica (1941),1941.0,NaN,NaN,Chetniks,Serb Gendarmes
Battle of Neuve Chapelle,1915.0,50°35′06″N,02°46′39″E,Capture of Baghdad,German Empire
Battle of Camlann,,NaN,NaN,Astolat,
Battle of Kunovica,1444.0,43°10′49″N,22°10′34″E,Kingdom of Hungary,Ottoman Empire
Battle of Poljana,1945.0,46°32′40″N,14°52′25.19″E,Syrmian Front,Allies
Battle of Tremseh,2012.0,NaN,NaN,Russian-Turkish agreement on Syria,
Battle of Sadad,2013.0,NaN,NaN,Russian-Turkish agreement on Syria,
Battle of Arsal (2014),2014.0,NaN,NaN,Islamic State of Iraq and the Levant,
Battle of the Pusan Perimeter,1950.0,NaN,NaN,Korea Strait,North Korea
Battle of Fire Support Base Ripcord,1970.0,16°26′45.5″N,107°11′28″E,North Vietnam,United States
Battle of Ayacucho,1824.0,NaN,NaN,Patriots,Royalists
Battle of Dubravnica,1824.0,NaN,NaN,Moravian Serbia,Ottoman Empire
Battle of Novi Pazar,1941.0,NaN,NaN,Syrmian Front,Montenegrin partisans
Battle of Pisky,2022.0,NaN,NaN,Russia,Ukraine
Battle of Leskovac,1454.0,NaN,NaN,Pakrac clash,Ottoman Empire
Battle of Philippi,-42.0,NaN,NaN,Second Triumvirate,Liberators
Battle of Ap Bac,1963.0,10°26′18″N,106°11′43″E,Viet Cong,South Vietnam
Battle of Taejon,1950.0,36°28′29″N,127°16′22″E,Korea Strait,North Korea
Battle of Izium,2022.0,NaN,NaN,Russia,Ukraine
Battle of Roliça,1808.0,39°18′49″N,9°11′01″W,Castellón,United Kingdom
Battle of Stockach (1799),1799.0,47°51′N,9°0′E,French Directory,Habsburg monarchy
Battle of Sinhagad,1670.0,NaN,NaN,Maratha Empire,Mughal Empire
Battle of Siffin,657.0,NaN,NaN,,
Battle of Tarutino,1812.0,55°10′38″N,37°00′10″E,Russian Empire,French Empire
Battle of Chillianwala,1849.0,NaN,NaN,East India Company,Sikh Empire
Battle of Glorieta Pass,1862.0,NaN,NaN,United States,Confederate States
Battle of Neuwied (1797),1797.0,50°27′12″N,7°27′15″E,France,Habsburg Austria
Battle of Neville's Cross,1346.0,54°46′21″N,01°35′36″W,Scotland,England
Second Battle of Boulou,1794.0,42°31′29″N,2°49′51″E,France,Spain
Battle of Balaclava,1854.0,44°32′07″N,33°36′07″E,British Empire,Russian Empire
Battle of Dyrrhachium (1081),1081.0,NaN,NaN,Byzantine Empire,Duchy of Apulia and Calabria
Battle of Chapultepec,1847.0,NaN,NaN,United States,Mexico
The Battle of New Orleans,1847.0,NaN,NaN,Country,
Battle of Banja Luka,1737.0,44°46′N,17°11′E,Pakrac clash,Austria
List of air operations during the Battle of Europe,,NaN,NaN,Diplomacy,
Battle of Bennington,1777.0,42°56′19″N,73°18′16″W,United States,Iroquois
Battle of Baku,1918.0,40°27′N,49°47′E,Ottoman Empire,Baku Commune
Battle of Goychay,1918.0,40°39′11″N,47°44′26″E,Ottoman Empire,Bolsheviks
Battle of Talavera,1809.0,39°58′N,4°50′W,French Empire,United Kingdom
Battle of Mine Run,1863.0,NaN,NaN,United States,CSA (Confederacy)
Battle of the Bidassoa,1813.0,43°20′16″N,1°43′7″W,French Empire,United Kingdom
Battle of Barnet,1471.0,51°39′44″N,0°12′00″W,House of York,House of Lancaster
Battle of Kohima,1944.0,25°39′59″N,94°06′01″E,,Japan
Battle of A Sau,1966.0,16°07′N,107°20′E,United States,North Vietnam
Battle of Toshkivka,2022.0,NaN,NaN,Russia,Ukraine
Battle of al-Bab,2017.0,NaN,NaN,Turkey,Islamic State of Iraq and the Levant
Battle of Prestonpans,1745.0,NaN,NaN,Jacobites,British Government
Battle of Lundy's Lane,1814.0,43°05′21″N,79°05′44″W,United Kingdom,United States
Battle of York,1813.0,NaN,NaN,Upper Canada,United States
Battle of Saint Gotthard (1705),1705.0,NaN,NaN,Pakrac clash,Habsburg monarchy
Battle of Fort Necessity,1754.0,39°48′51″N,79°35′14″W,Pittsburgh International,Virginia
Battle of Ratisbon,1809.0,49°1′N,12°5′E,French Empire,Austrian Empire
Mortal Kombat Legends: Battle of the Realms,,NaN,NaN,Controversies,
Battle of Purandar,1665.0,NaN,NaN,Bhonsle of Nagpur,Mughal Empire
Battle of Lijevče Field,1945.0,44°57′39″N,17°20′49″E,Chetniks,Independent State of Croatia
Battle of Boca Teacapan,1870.0,NaN,NaN,United States,Mexican
Battle of Königgrätz,1866.0,NaN,NaN,Prussia,Austria
Battle of the Leotung,1855.0,NaN,NaN,United Kingdom,Chinese Pirates
Battle of Trostianets,2022.0,NaN,NaN,Donetsk People's Republic,Ukraine
Battle of Maloyaroslavets,1812.0,55°01′18″N,36°27′30″E,French Empire,Russian Empire
Battle of Sumy,2022.0,NaN,NaN,Russia,Ukraine
Battle of Champion Hill,1863.0,32°20′00″N,90°31′40″W,United States,CSA (Confederacy)
Battle of Mormant,1814.0,48°36′28″N,02°53′19″E,France,Austria
Battles of Voznesensk,2022.0,NaN,NaN,Emergency special session,Ukraine
Battle of Albuera,1811.0,38°43′N,6°49′W,French Empire,United Kingdom
Battle of Cambrai (1918),1918.0,50°10′36″N,3°14′08″E,,German Empire
Battle of Nam Quan,1855.0,NaN,NaN,United Kingdom,Chinese
Battle of St Matthew's,1970.0,54°35′57″N,5°54′22″W,Eamon Collins,Ulster loyalists
Battle of Zsibó,1705.0,NaN,NaN,Kurucs,Habsburg Empire
Battle of the Pyrenees,1813.0,43°2′48″N,1°36′48″W,French Empire,British Empire
Battle of Solferino,1859.0,45°22′2″N,10°33′59″E,France,Austria
Battle of Pločnik,1387.0,NaN,NaN,Moravian Serbia,Ottoman Empire
Battle of Madagascar,1942.0,12°16′S,49°17′E,Australia,Vichy France
Battle of Vaslui,1475.0,46°36′18″N,27°44′42″E,Moldavia,Ottoman Empire
Battle of Kulm,1813.0,50°41′50″N,13°56′20″E,France,Prussia
Battle of Marj Dabiq,1516.0,NaN,NaN,Ottoman Empire,Mamluk Sultanate
Battle of Gibraltar (1607),1607.0,NaN,NaN,Dutch Republic,Spain
Battle of Pinkie,1547.0,55°55′49″N,3°01′16″W,Scotland,England
Battle of Lopate,1796.0,NaN,NaN,Pakrac clash,Pashalik of Scutari
Battle of Ceresole,1544.0,44°48′18″N,7°50′42″E,France,Holy Roman Empire
Battle of Trenčín,1708.0,48°51′24.055″N,18°0′39.798″E,Kuruc,Habsburg
Battle of Orthez,1814.0,43°29′N,0°46′W,French Empire,United Kingdom
Battle of Karpenisi,1823.0,NaN,NaN,Greek nationalism,Ottoman Empire
Battle of Mojkovac,1916.0,42°58′N,19°35′E,Montenegro,Austria-Hungary
Battle of Le Cateau,1914.0,50°06′15″N,03°32′40″E,German Empire,United Kingdom
Battle of Kosmidion,1410.0,NaN,NaN,Pakrac clash,Musa Çelebi
Battle of Sirmium,1167.0,NaN,NaN,Byzantine Empire,Kingdom of Hungary
Battle of Batočina,1689.0,NaN,NaN,Pakrac clash,Ottoman Empire
Battle of Würzburg,1796.0,49°47′36″N,9°55′46″E,Republican France,Habsburg monarchy
Battle of Calliano,1796.0,45°56′N,11°5′E,France declares war,Austria
Battle of Chinsurah,1759.0,22°54′N,88°23′E,Nawab of Bengal,Dutch East India Company
Battle of Khotyn (1621),1621.0,NaN,NaN,Polish–Lithuanian Commonwealth,Ottoman Empire
AEW Battle of the Belts,1167.0,NaN,NaN,Battle of the Belts V,Six-man tag team match
Battle of the Gebora,1811.0,38°53′42″N,06°58′48″W,French Empire,Spain
Battle of Attock (1813),1813.0,NaN,NaN,Sikh Empire,Durrani Empire
Battle of Nivelle,1813.0,43°23′15″N,1°40′9″W,French Empire,United Kingdom
Battle of Zlatitsa,1443.0,NaN,NaN,Kingdom of Hungary,Ottoman Empire
Battle of Raab,1809.0,47°38′39″N,17°39′46″E,French Empire,Austrian Empire
Battle of the Morannon,,NaN,NaN,,
Battle of Nam Dong,1964.0,16°07′03″N,107°40′41″E,South Vietnam,Viet Cong
Battle of Popasna,3.0,48°37′N,38°21′E,Emergency special session,Ukraine
Battle of Cape Matapan,1941.0,35°21′00″N,22°00′00″E,United Kingdom,Italy
Battle of Karánsebes,1788.0,45°25′17″N,22°13′19″E,Habsburg Monarchy,Habsburg Monarchy
Battle of Harlem Heights,1776.0,40°48′43″N,73°57′49″W,United States,Great Britain
Battle of White Marsh,1777.0,NaN,NaN,United States,Great Britain
Battle of al-Qadisiyyah,636.0,31°35′N,44°30′E,Rashidun Caliphate,Sasanian Empire
Battle of Chesma,1770.0,38°19′48″N,26°17′24″E,Russian Empire,Ottoman Empire
First Battle of Loc Ninh,1967.0,NaN,NaN,United States,Viet Cong
Battle of Nanking,1937.0,NaN,NaN,China,Japan
Battle of Fei River,383.0,NaN,NaN,Former Liang (320–376),Eastern Jin dynasty
Battle of Khanwa,1527.0,27°2′7″N,77°32′35″E,Mughal Empire,Rajput Confederation
Battle of Tarinkot,2001.0,NaN,NaN,United States,Islamic Emirate of Afghanistan
Battle of Saraqib,2012.0,35°51′49″N,36°48′02″E,Russian-Turkish agreement on Syria,Syrian Arab Republic
Battle of Chawinda,14.0,32°23′03″N,74°43′30″E,Pakistan,India
Battle of Chamdo,1950.0,31°08′14″N,97°10′39″E,Tibet,China
Battle of Shumshu,1945.0,50°44′N,156°19′E,Soviet Union,Japan
Battle of Al-Malihah,2014.0,NaN,NaN,Jaysh al-Islam,Hezbollah
Battle of al-Qusayr (2013),2013.0,NaN,NaN,Russian-Turkish agreement on Syria,Hezbollah
Battle of Khadki,1817.0,18°33′50″N,73°51′04″E,Maratha Empire,East India Co.
Battle of the Camel,656.0,NaN,NaN,,
Battle of Martinići (1796),1796.0,NaN,NaN,Petar I Petrović-Njegoš,Kara Mahmud Pasha
Battle of Kaymakchalan,1916.0,NaN,NaN,Serbia,Bulgaria
Second Battle of Zurich,1799.0,47°22′N,8°33′E,French Republic,Russian Empire
Battle of Trà Bình,1967.0,NaN,NaN,North Vietnam,South Vietnam
Battle of Kherson,2022.0,NaN,NaN,Emergency special session,Ukraine
Battle of Pork Chop Hill,1953.0,38°14′29″N,127°1′10″E,Korea Strait,China
Battle of Lashkargah,2021.0,31°34′59″N,64°22′9″E,Civil War,
Second Battle of Bassano,1796.0,45°46′N,11°44′E,France declares war,Habsburg monarchy
Battle of the Downs,1639.0,NaN,NaN,Spain,Dutch Republic
Battle of Balakliia,2022.0,NaN,NaN,Russia,Ukraine
Battle of Mišar,1806.0,44°43′45″N,19°45′39″E,Revolutionary Serbia,Ottoman Empire
Battle of Sông Bé,1965.0,NaN,NaN,Viet Cong,South Vietnam
Battle of Çamurlu,1413.0,NaN,NaN,Pakrac clash,Musa
Battle of Sonipat,1709.0,NaN,NaN,Khalsa,Mughal Empire
Battle of Enerhodar,2022.0,NaN,NaN,Russia,Ukraine
Battle of Azaz (2012),2012.0,NaN,NaN,Free Syrian Army,Syrian Arab Republic
Battle of Loznica,1810.0,44°33′01″N,19°13′21″E,Revolutionary Serbia,Ottoman Empire
Battle of Gujrat,1849.0,NaN,NaN,East India Company,Sikh Empire
Battle of the Sambre (1918),1918.0,NaN,NaN,United States,German Empire
Battle of Qalamoun (2013–2014),2013.0,NaN,NaN,Hezbollah,Al-Nusra Front
Battle of An Lão,1964.0,NaN,NaN,South Vietnam,Viet Cong
Battle of Anandpur (1700),1700.0,NaN,NaN,Bhai Nand Lal,
Battle of Gembloux (1578),1578.0,NaN,NaN,States-General,Spain
Battle of Snuol,1971.0,12°3′53.6″N,106°25′17.8″E,South Vietnam,North Vietnam
Battle of Cape Celidonia,1616.0,NaN,NaN,Habsburg Spain,Ottoman Empire
Battle of San Marcial,1813.0,43°19′40″N,1°45′41″W,French Empire,Spain
Battle of Arkansas Post (1863),1863.0,34°01′00″N,91°20′43″W,American Civil War portal,Confederate States
Battle of Knin,1944.0,NaN,NaN,Allies,Axis
Battle of Kupres (1942),1942.0,NaN,NaN,Independent State of Croatia,Partisans
Battle of Velika Hoča,1905.0,42°23′03″N,20°40′36″E,Pakrac clash,
Battle of Patan,1790.0,NaN,NaN,Mahadji Shinde,Isma'il Beg
Battle of Ramadi (2014–2015),2015.0,33°24′58″N,43°18′00″E,Northern Iraq offensive (June 2014),
Battle of the Denmark Strait,1941.0,NaN,NaN,Germany,United Kingdom
Battle of Kunduz (2016),2016.0,36°43′43″N,68°52′05″E,,Taliban
Battle of Fère-Champenoise,1814.0,48°45′00″N,4°05′54″E,Austria,France
Battle of Murino,1880.0,42°39′25″N,19°52′34″E,Montenegro,League of Prizren
Battle of Magnano,1799.0,45°21′51″N,10°59′32″E,France declares war,Habsburg monarchy
Battle of the Dukla Pass,1944.0,49°25′3.425″N,21°41′57.736″E,Hungary,Soviet Union
Battle of Vasai,1739.0,19°19′50.4″N,72°48′50.8″E,Bhonsle of Nagpur,Portuguese Empire
Battle of Slivnitsa,1885.0,NaN,NaN,Principality of Bulgaria,Kingdom of Serbia
Battle of Kleidion,1014.0,41°21′45″N,23°01′03″E,Byzantine Empire,Bulgarian Empire
Battle of Gravia Inn,1821.0,38°40′16″N,22°25′44″E,Greek nationalism,Ottoman Empire
Battle of the Granicus,-334.0,40°19′00″N,27°16′52″E,Macedonia,Achaemenid Empire
Battle of al-Hasakah (2016),2016.0,NaN,NaN,Democratic Federation of Northern Syria,Syrian Arab Republic
Battle of Hiep Hoa,1963.0,10°54′50″N,106°18′58″E,Viet Cong,United States
Battle of the Milvian Bridge,312.0,NaN,NaN,,
Battle of Saltanovka,1812.0,53°54′00″N,30°20′00″E,French Empire,Russian Empire
Battle of Thượng Đức (1974),1974.0,15°51′07″N,107°56′53″E,,
Battle of Hanau,1813.0,50°07′59″N,8°55′01″E,France,Bavaria
Battle of the Chernaya,1855.0,44°33′26″N,33°38′50″E,French Empire,Russian Empire
Battle of Wavre,1815.0,50°43′N,04°36′E,Castellón,Prussia
First Battle of Quảng Trị,1972.0,16°44′N,106°58′E,North Vietnam,South Vietnam
Battle of Caldiero (1805),1805.0,NaN,NaN,French Empire,Habsburg Empire
Battle of Williamsburg,1862.0,37°15′51″N,76°39′57″W,United States,Confederate States (Confederacy)
Battle of the Alma,1854.0,44°49′52″N,33°40′08″E,Britain,Russia
Battle of the Imjin River,1951.0,37°56′33″N,126°56′21″E,South Korea,China
Battle of Grijó,1809.0,41°01′42″N,8°34′49″W,United Kingdom,French Empire
Battle of Yarmouk Camp (December 2012),2012.0,NaN,NaN,Russian-Turkish agreement on Syria,PFLP-GC
Battle of Ramadi (2015–2016),2016.0,33°24′58″N,43°18′00″E,Iraq,Islamic State of Iraq and the Levant
Battle of Farah,2018.0,32°20′37″N,62°7′10″E,January Kabul attack,Taliban
Battle of Musa Qala,2007.0,NaN,NaN,Afghanistan,Taliban
Battle of Malvern Hill,1862.0,37°24′45″N,77°15′03″W,United States,Confederate States
Battle of Sarsa,1704.0,NaN,NaN,Khalsa,Mughal Empire
Battle of Xa Cam My,1966.0,NaN,NaN,United States,Viet Cong
First Battle of Zurich,1799.0,47°22′0″N,8°33′0″E,France,Austria
Battle of Bundelkhand,1729.0,NaN,NaN,Bhonsle of Nagpur,Mughal Empire
Battle of Tolentino,1815.0,43°12′49″N,13°17′28″E,Austrian Empire,Kingdom of Naples
Battle of Ras al-Ayn (2019),2019.0,NaN,NaN,Turkey,Autonomous Administration of North and East Syria
Battle of Raszyn (1809),1809.0,52°09′32″N,20°55′35″E,Austrian Empire,Duchy of Warsaw
First Battle of Gaza,1917.0,NaN,NaN,Capture of Baghdad,Ottoman Empire
Battle of Heilsberg,1807.0,54°07′00″N,20°35′00″E,French Empire,Russian Empire
Battle of Theiningen,1796.0,49°13′N,11°31′E,First French Republic,Habsburg monarchy
Battle of Livno,1942.0,NaN,NaN,Syrmian Front,Yugoslav partisans
Battle of Vasilika,1821.0,38°42′29″N,22°45′14″E,Greek nationalism,Ottoman Empire
Battle of Medina de Rioseco,1808.0,41°53′39″N,4°59′37″W,France,Spain
Battle of Peachtree Creek,1864.0,NaN,NaN,United States,Confederate States
First Battle of Tikrit,2014.0,NaN,NaN,Northern Iraq offensive (June 2014),Islamic State
Battle of Missionary Ridge,1863.0,35°01′48″N,85°15′25″W,United States,CSA (Confederacy)
Battle of Pljevlja,1941.0,NaN,NaN,Syrmian Front,Italy
Battle of Lođa,1998.0,NaN,NaN,Pakrac clash,FR Yugoslavia
Battle of Pichincha,1822.0,NaN,NaN,Free Province of Guayaquil,Spain
Battle of Island Number Ten,1862.0,36°27′32″N,89°28′15″W,United States,Confederate States
Battle of Sayyd Alma Kalay,2001.0,NaN,NaN,United States,Islamic Emirate of Afghanistan
Battle of Junik,1998.0,NaN,NaN,Federal Republic of Yugoslavia,Kosovo Liberation Army
Battle of Timor,1943.0,NaN,NaN,United Kingdom,Japan
Battle of Aachen,1944.0,50°46′35″N,06°05′00″E,United States,Germany
Battle of Fort George,1813.0,NaN,NaN,Great Britain,United States
Battle of Guadalupe Island (1595),1595.0,NaN,NaN,England,Spain
Battle of Sailor's Creek,1865.0,37°18′20″N,78°13′41″W,United States,Confederate States (Confederacy)
Battle of Bladensburg,1814.0,38°56′12″N,76°56′15″W,United Kingdom,United States
Battle of Lonato,1796.0,45°27′40″N,10°29′04″E,France,Austria
Battle of Sviatohirsk,2022.0,NaN,NaN,Russia,Ukraine
Battle of Assaye,1803.0,20°14′10″N,75°53′13″E,East India Company,Maratha Empire
Battle of Aliwal,1846.0,NaN,NaN,East India Company,Sikh Empire
Battle of Batina,1944.0,NaN,NaN,Soviet Union,Hungary
Battle of Višegrad,1943.0,NaN,NaN,Syrmian Front,Chetniks
Battle of La Suffel,1815.0,48°38′08″N,7°44′30″E,French Empire,Seventh Coalition
Battle of Vučji Do,1876.0,NaN,NaN,Montenegro,Ottoman Empire
Battle of Maida,1806.0,38°51′00″N,16°22′00″E,Sicily,First French Empire
Battle of Venta del Pozo,1812.0,42°09′N,4°06′W,Castellón,United Kingdom
Battle of Rovereto,1796.0,45°53′00″N,11°03′00″E,First French Republic,Austria
Battle of Mont Sorrel,1916.0,50°49′38″N,02°56′31″E,Capture of Baghdad,German Empire
Battle of Dương Liễu–Nhông Pass,1965.0,NaN,NaN,Viet Cong,South Vietnam
Battle of Delhi (1803),1803.0,28°36′45″N,77°17′30″E,British East India Company,Maratha Confederacy
Battle of Basoli,1702.0,NaN,NaN,Khalsa,Mughal Empire
Battle of Makariv,2022.0,NaN,NaN,Russia,Ukraine
Battle of Glođane,1998.0,NaN,NaN,Pakrac clash,Kosovo Liberation Army
Battle of Sorauren,1813.0,42°52′33″N,1°37′08″W,United Kingdom,French Empire
Battle of the Canal du Nord,1918.0,50°17′N,3°07′E,Capture of Baghdad,German Empire
Battle of the Tiger's Mouth,1810.0,NaN,NaN,Portugal,Red Flag Fleet
Battle of Bitonto,1734.0,41°07′N,16°41′E,Spain,Austria
Battle of Montes Claros,1665.0,38°45′50″N,7°28′19″W,Portugal,Spain
Battle of Sadhaura,1710.0,NaN,NaN,Khalsa,Mughal Empire
Battle of Čelopek,1905.0,42°13′37″N,21°49′35″E,Pakrac clash,
Battle of the Crna Bend (1916),1916.0,NaN,NaN,Pakrac clash,France
Battle of the Bismarck Sea,1943.0,NaN,NaN,United States,Japan
Battle of Poona,1802.0,NaN,NaN,Bhonsle of Nagpur,Scindia
Battle of the Katzbach,1813.0,51°06′17″N,16°05′57″E,Kingdom of Prussia,French Empire
Battle of Smoliani,1812.0,54°36′N,30°04′E,Russian Empire,French Empire
Battle of Casaglia,1815.0,44°54′5.69″N,11°32′25.29″E,Austrian Empire,Kingdom of Naples
Battle of Tripolje,1402.0,NaN,NaN,Pakrac clash,
Battle of Longwoods,1814.0,42°41′39″N,81°42′18″W,Battle of Hampden,United States
Battle of Nieuwpoort,1600.0,51°9′21″N,2°44′18″E,Netherlands,Spain
Battle of the Bands,,NaN,NaN,,
Battle of Landshut (1809),1809.0,48°32′23″N,12°09′03″E,Castellón,Austria
Battle of Suvodol,1809.0,NaN,NaN,Revolutionary Serbia,Ottoman Empire
Battle of Zama,-202.0,36°17′56″N,9°26′57″E,Category,Carthage
Battle of Quebec (1775),1775.0,46°48′54″N,71°12′8″W,Great Britain,United Colonies
Battle of Tarinkot (2016),2016.0,NaN,NaN,,Taliban
Battle of Siversk,2022.0,NaN,NaN,Russia,Ukraine
Battle of Dakar,1940.0,NaN,NaN,Government of Vichy France,
Battle of Toulouse (1814),1814.0,43°36′16″N,1°26′38″E,France,Spain
Battle of Sheriffmuir,1715.0,NaN,NaN,British Government,Jacobites
